build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace,province,property_type_name,state_mapped
2018,4.0,1,185,Waterloo,5,1410.0,795000.0,vbd40001,Villa,https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd40001,Excellent,0,1,Walloon Brabant,exceptional,ready_to_move_in
,3.0,1,145.0,Zonhoven,3,3520.0,342200.0,RBT43785,Residence,https://immovlan.be/en/detail/residence/for-sale/3520/zonhoven/rbt43785,New,0,1,Limburg,house,ready_to_move_in
2025,2.0,1,86,Étalle,2,6740.0,338847.0,vbd48225,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6740/etalle/vbd48225,,0,1,Luxembourg,apartment,
1969,2.0,0,100,Nivelles,2,1400.0,220000.0,vbd51663,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbd51663,,0,1,Walloon Brabant,apartment,
1970,4.0,1,170,Genval,3,1332.0,540000.0,vbd50977,Villa,https://immovlan.be/en/detail/villa/for-sale/1332/genval/vbd50977,To renovate,0,1,Walloon Brabant,exceptional,to_renovate
,,0,,,,,,rbu51338,,https://immovlan.be/en/detail/residence/for-sale/9700/melden/rbu51338,,0,,,,
,3.0,0,202,Gilly,5,6060.0,229000.0,vbd46833,Residence,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd46833,,0,1,Hainaut,house,
,,1,95.0,Hasselt,2,3500.0,325000.0,RAQ68064,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/3500/hasselt/raq68064,New,0,1,Limburg,apartment,ready_to_move_in
1979,3.0,0,165,Ukkel,3,1180.0,820000.0,vbd45406,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd45406,Normal,1,1,Brussels Capital Region,apartment,ready_to_move_in
1890,2.0,1,759,Elsene,7,1050.0,3650000.0,vbd41039,Residence,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd41039,Excellent,0,1,Brussels Capital Region,house,ready_to_move_in
1900,3.0,1,127,Courrière,3,5336.0,225000.0,vbd45094,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5336/courriere/vbd45094,To be renovated,0,1,Namur,exceptional,to_renovate
1890,3.0,1,202,Vaux-sous-Chèvremont,3,4051.0,249000.0,vbd45690,Residence,https://immovlan.be/en/detail/residence/for-sale/4051/vaux-sous-chevremont/vbd45690,Normal,0,1,Liège,house,ready_to_move_in
1965,4.0,1,440,Schaarbeek,1,1030.0,595000.0,vbd48733,Loft,https://immovlan.be/en/detail/loft/for-sale/1030/schaarbeek/vbd48733,To renovate,1,1,Brussels Capital Region,apartment,to_renovate
1930,2.0,1,330,Zuidschote,4,8904.0,199000.0,rbu64837,Residence,https://immovlan.be/en/detail/residence/for-sale/8904/zuidschote/rbu64837,,0,0,West Flanders,house,
1900,4.0,1,165,Herfelingen,3,1540.0,275000.0,rbu64363,Cottage,https://immovlan.be/en/detail/cottage/for-sale/1540/herfelingen/rbu64363,To be renovated,0,1,Flemish Brabant,exceptional,to_renovate
,4.0,0,98.0,Kapellen,2,2950.0,389000.0,RBT62983,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2950/kapellen/rbt62983,New,0,1,Antwerp,apartment,ready_to_move_in
,2.0,1,410,Ronse,5,9600.0,424000.0,rbu66014,Master,https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu66014,Normal,0,1,East Flanders,house,ready_to_move_in
,4.0,1,,Saint-Gérard,4,5640.0,100000.0,vbd49873,Residence,https://immovlan.be/en/detail/residence/for-sale/5640/saint-gerard/vbd49873,,0,0,Namur,house,
,,0,,Wavre,,1300.0,265050.0,3302592-7235776,,https://immovlan.be/en/projectdetail/3302592-7235776,,0,,Walloon Brabant,,
,,0,106.0,Koersel,3,3582.0,351500.0,RBU30918,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu30918,,0,1,Limburg,apartment,
2005,2.0,0,87,Tongeren,2,3700.0,225000.0,rbu58324,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3700/tongeren/rbu58324,Excellent,0,1,Limburg,apartment,ready_to_move_in
,,1,84.0,Maldegem,2,9990.0,295000.0,RBL16217,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9990/maldegem/rbl16217,New,0,1,East Flanders,apartment,ready_to_move_in
2024,2.0,0,104,Heusden-Zolder,2,3550.0,215000.0,rbu40842,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbu40842,,0,1,Limburg,apartment,
,4.0,0,97.0,Awans,2,4340.0,299000.0,VBB75994,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4340/awans/vbb75994,Excellent,0,1,Liège,apartment,ready_to_move_in
,4.0,1,,Léglise,3,6860.0,250000.0,vbd34252,Residence,https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vbd34252,Normal,0,1,Luxembourg,house,ready_to_move_in
2023,,1,235,Tongeren,3,3700.0,660000.0,rbu61319,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3700/tongeren/rbu61319,New,0,1,Limburg,apartment,ready_to_move_in
,,0,113.0,Ukkel,2,1180.0,599000.0,VBD49379,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd49379,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,3.0,1,181.0,Emblem,3,2520.0,460000.0,RBU27390,Residence,https://immovlan.be/en/detail/residence/for-sale/2520/emblem/rbu27390,New,0,1,Antwerp,house,ready_to_move_in
2018,4.0,0,157,Jauche,3,1350.0,360000.0,vbd36356,Duplex,https://immovlan.be/en/detail/duplex/for-sale/1350/jauche/vbd36356,Excellent,0,1,Walloon Brabant,apartment,ready_to_move_in
2012,3.0,0,88,Arlon,2,6700.0,325000.0,vwd12862,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vwd12862,,0,,Luxembourg,apartment,
1956,2.0,1,125,Lamorteau,4,6767.0,170000.0,vbd45348,Residence,https://immovlan.be/en/detail/residence/for-sale/6767/lamorteau/vbd45348,,0,1,Luxembourg,house,
,,0,,Lier,,2500.0,189900.0,1485770-01267920_om_258544,,https://immovlan.be/en/projectdetail/1485770-01267920_om_258544,,0,,Antwerp,,
2025,,1,89,Arlon,2,6700.0,337300.0,vwd10761,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vwd10761,,0,1,Luxembourg,apartment,
1988,3.0,1,87,Duinbergen,2,8301.0,925000.0,rbu65535,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu65535,Fully renovated,0,1,West Flanders,apartment,ready_to_move_in
,4.0,1,355,Braibant,6,5590.0,450000.0,vbd28069,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/5590/braibant/vbd28069,Excellent,0,1,Namur,exceptional,ready_to_move_in
,2.0,1,260,Evere,5,1140.0,549000.0,vbd35089,Residence,https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd35089,,0,1,Brussels Capital Region,house,
1954,3.0,1,262,Hasselt,3,3500.0,399000.0,rbu45862,Residence,https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbu45862,,0,1,Limburg,house,
,,1,125,Yvoir,3,5530.0,349000.0,vbd32973,Residence,https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbd32973,Excellent,0,1,Namur,house,ready_to_move_in
,4.0,1,145.0,Antwerp,3,2018.0,519000.0,RBU50365,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu50365,New,0,1,Antwerp,apartment,ready_to_move_in
2019,4.0,1,281,Overpelt,3,3900.0,589000.0,rbu64267,Residence,https://immovlan.be/en/detail/residence/for-sale/3900/overpelt/rbu64267,New,0,1,Limburg,house,ready_to_move_in
,3.0,1,119.0,Antwerp,3,2018.0,475000.0,RBU43483,Residence,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43483,New,0,1,Antwerp,house,ready_to_move_in
,3.0,1,141.0,Givry,3,7041.0,339000.0,VBB39996,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39996,New,0,1,Hainaut,house,ready_to_move_in
1918,3.0,0,109,Deinze,2,9800.0,175000.0,rbu62329,Residence,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu62329,To be renovated,0,1,East Flanders,house,to_renovate
,,0,,Puurs,,2870.0,440000.0,23884-00002088_om_18269,,https://immovlan.be/en/projectdetail/23884-00002088_om_18269,,0,,Antwerp,,
,3.0,1,239.0,Stekene,3,9190.0,515000.0,RBS74399,Residence,https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbs74399,New,0,1,East Flanders,house,ready_to_move_in
,,1,158.0,Mortsel,3,2640.0,489000.0,RBT17802,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17802,New,0,1,Antwerp,house,ready_to_move_in
2016,,0,67,Arlon,2,6700.0,,vbd38610,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbd38610,Normal,0,0,Luxembourg,apartment,ready_to_move_in
1980,4.0,1,276,Halle,3,1500.0,899000.0,rbs36833,Residence,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbs36833,Excellent,0,1,Flemish Brabant,house,ready_to_move_in
2016,3.0,1,162,Aarschot,3,3200.0,469000.0,rbu59385,Residence,https://immovlan.be/en/detail/residence/for-sale/3200/aarschot/rbu59385,Excellent,0,1,Flemish Brabant,house,ready_to_move_in
1980,,0,80,Nieuwpoort,3,8620.0,549000.0,rbu65080,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbu65080,Fully renovated,0,0,West Flanders,apartment,ready_to_move_in
,4.0,0,57.0,Kapellen,1,2950.0,215500.0,RBT62978,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2950/kapellen/rbt62978,New,0,1,Antwerp,apartment,ready_to_move_in
,3.0,1,144,Glons,3,4690.0,270000.0,vbd48891,Residence,https://immovlan.be/en/detail/residence/for-sale/4690/glons/vbd48891,,0,1,Liège,house,
,3.0,1,190,Zaventem,4,1930.0,325000.0,vbd51738,Residence,https://immovlan.be/en/detail/residence/for-sale/1930/zaventem/vbd51738,To be renovated,0,1,Flemish Brabant,house,to_renovate
,3.0,1,174,Grivegnée,3,4030.0,290000.0,vbd46551,Residence,https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbd46551,Fully renovated,0,1,Liège,house,ready_to_move_in
,,0,,Arlon,,6700.0,429000.0,1477687-in00563967_om_36636,,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36636,,0,,Luxembourg,,
1989,2.0,0,72,Oostende,2,8400.0,215000.0,rbs85612,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs85612,,0,1,West Flanders,apartment,
2025,3.0,1,179,Deinze,3,9800.0,376000.0,rbu60072,Residence,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu60072,New,0,0,East Flanders,house,ready_to_move_in
,,0,82.0,Seraing,2,4100.0,218000.0,VBD39582,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39582,New,0,1,Liège,apartment,ready_to_move_in
2024,3.0,1,178,Noorderwijk,3,2200.0,539000.0,rbu65820,Residence,https://immovlan.be/en/detail/residence/for-sale/2200/noorderwijk/rbu65820,New,0,1,Antwerp,house,ready_to_move_in
2023,3.0,1,150,Leupegem,4,9700.0,388250.0,rbu60889,Residence,https://immovlan.be/en/detail/residence/for-sale/9700/leupegem/rbu60889,New,0,1,East Flanders,house,ready_to_move_in
,,0,,Oostduinkerke,,8670.0,125000.0,rbu14796,Studio,https://immovlan.be/en/detail/studio/for-sale/8670/oostduinkerke/rbu14796,,1,1,West Flanders,apartment,
,3.0,0,241.0,Mol,4,2400.0,531500.0,RBU51372,Villa,https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbu51372,New,0,0,Antwerp,exceptional,ready_to_move_in
,,1,,Brugge,2,8000.0,287000.0,rbu60262,Residence,https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu60262,,0,0,West Flanders,house,
2025,,1,116,Blankenberge,2,8370.0,397000.0,rbu57605,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/8370/blankenberge/rbu57605,New,0,1,West Flanders,apartment,ready_to_move_in
,2.0,0,130,Liege,,4000.0,220000.0,vbd49809,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/4000/liege/vbd49809,To renovate,0,0,Liège,exceptional,to_renovate
,2.0,1,144.0,Evere,3,1140.0,580000.0,VBD47538,Duplex,https://immovlan.be/en/detail/duplex/for-sale/1140/evere/vbd47538,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,3.0,0,83.0,Kemzeke,1,9190.0,293000.0,RBU19668,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9190/kemzeke/rbu19668,New,0,1,East Flanders,apartment,ready_to_move_in
1927,2.0,0,73,Etterbeek,1,1040.0,285000.0,vbd45396,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd45396,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
1975,4.0,0,141,Ukkel,2,1180.0,520000.0,vbd45792,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd45792,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
,3.0,1,200,Arlon,3,6700.0,295000.0,vbd46142,Residence,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd46142,To be renovated,0,0,Luxembourg,house,to_renovate
,2.0,1,78.0,Evere,2,1140.0,340000.0,VBD49018,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd49018,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,4.0,1,203,Rochefort,3,5580.0,325000.0,vbd42747,Residence,https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbd42747,,0,0,Namur,house,
2025,3.0,1,147,Châtillon,3,6747.0,399900.0,vbd48226,Residence,https://immovlan.be/en/detail/residence/for-sale/6747/chatillon/vbd48226,,0,1,Luxembourg,house,
,,1,110,Deinze,2,9800.0,416200.0,rbu44619,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbu44619,,0,1,East Flanders,apartment,
1909,3.0,0,80,Elsene,2,1050.0,395000.0,vbd47454,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd47454,Excellent,0,0,Brussels Capital Region,apartment,ready_to_move_in
1920,2.0,1,99,Diksmuide,3,8600.0,150000.0,rbu34561,Residence,https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbu34561,,0,0,West Flanders,house,
,,0,,Schepdaal,,1703.0,377375.0,24069-7064387,,https://immovlan.be/en/projectdetail/24069-7064387,,0,,Flemish Brabant,,
,2.0,0,91.0,Aalst,2,9300.0,336700.0,RBU66892,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu66892,New,0,1,East Flanders,apartment,ready_to_move_in
,,0,90.0,Houyet,2,5560.0,179000.0,VBD38173,Duplex,https://immovlan.be/en/detail/duplex/for-sale/5560/houyet/vbd38173,New,0,0,Namur,apartment,ready_to_move_in
1930,,1,247,Heverlee,3,3001.0,695000.0,rbu56977,Residence,https://immovlan.be/en/detail/residence/for-sale/3001/heverlee/rbu56977,Normal,0,1,Flemish Brabant,house,ready_to_move_in
,3.0,0,107.0,Koersel,1,3582.0,389500.0,RBU57296,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu57296,New,0,1,Limburg,apartment,ready_to_move_in
1960,4.0,1,180,Relegem,3,1731.0,595000.0,rbu66852,Residence,https://immovlan.be/en/detail/residence/for-sale/1731/relegem/rbu66852,Normal,0,1,Flemish Brabant,house,ready_to_move_in
,4.0,1,300,Tourpes,4,7904.0,350000.0,vbd48935,Residence,https://immovlan.be/en/detail/residence/for-sale/7904/tourpes/vbd48935,Excellent,0,1,Hainaut,house,ready_to_move_in
,,0,,,,,,rbu48606,,https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbu48606,,0,,,,
,,0,88.0,Sint-Truiden,2,3800.0,306000.0,RBU47135,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu47135,New,0,1,Limburg,apartment,ready_to_move_in
,3.0,0,65,Vorst,1,1190.0,209000.0,vbd48436,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd48436,Fully renovated,0,1,Brussels Capital Region,apartment,ready_to_move_in
,4.0,0,67.0,La Louvière,1,7100.0,,VBD48384,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd48384,,0,1,Hainaut,apartment,
,2.0,1,67.0,Herentals,1,2200.0,249000.0,RBU19591,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2200/herentals/rbu19591,New,0,1,Antwerp,apartment,ready_to_move_in
1973,4.0,1,144,Ottignies,4,1340.0,395000.0,vbd51194,Residence,https://immovlan.be/en/detail/residence/for-sale/1340/ottignies/vbd51194,Normal,0,1,Walloon Brabant,house,ready_to_move_in
1930,3.0,0,96,Chiny,2,6810.0,170000.0,vbd39033,Residence,https://immovlan.be/en/detail/residence/for-sale/6810/chiny/vbd39033,,0,0,Luxembourg,house,
,,0,76.0,Seraing,1,4100.0,195000.0,VBD39555,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39555,New,0,1,Liège,apartment,ready_to_move_in
,,0,66.0,Oostende,1,8400.0,269500.0,RBS89661,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs89661,,0,1,West Flanders,apartment,
,4.0,1,162.0,La Reid,3,4910.0,499000.0,VBD32820,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32820,New,0,1,Liège,house,ready_to_move_in
2022,2.0,1,158,Baal,3,3128.0,438000.0,rbu50235,Duplex,https://immovlan.be/en/detail/duplex/for-sale/3128/baal/rbu50235,New,0,1,Flemish Brabant,apartment,ready_to_move_in
,,1,120,Otegem,3,8553.0,315000.0,rbu62575,Residence,https://immovlan.be/en/detail/residence/for-sale/8553/otegem/rbu62575,,0,1,West Flanders,house,
2019,3.0,0,75,Wavre,1,1300.0,328000.0,vbd06164,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1300/wavre/vbd06164,Excellent,0,1,Walloon Brabant,apartment,ready_to_move_in
,,0,105.0,Puurs,2,2870.0,315000.0,RBU48486,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48486,,0,1,Antwerp,apartment,
1952,2.0,1,88,Berchem-Sainte-Agathe,2,1082.0,249000.0,vbd44658,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/1082/berchem-sainte-agathe/vbd44658,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
2023,3.0,1,124,Houffalize,4,6660.0,299000.0,vbc87496,Residence,https://immovlan.be/en/detail/residence/for-sale/6660/houffalize/vbc87496,New,0,1,Luxembourg,house,ready_to_move_in
,2.0,0,82.0,Angleur,2,4031.0,,VBD49921,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbd49921,New,0,1,Liège,apartment,ready_to_move_in
,,0,152,Athus,2,6791.0,270000.0,vbb26174,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6791/athus/vbb26174,Normal,0,0,Luxembourg,apartment,ready_to_move_in
,,0,,Namur,,5000.0,270000.0,1951882-6033665,,https://immovlan.be/en/projectdetail/1951882-6033665,,0,,Namur,,
1920,2.0,1,128,Oudergem,4,1160.0,445000.0,vbd38078,Residence,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd38078,To be renovated,0,1,Brussels Capital Region,house,to_renovate
2025,3.0,1,157,Ramillies,3,1367.0,405000.0,vbd50805,Residence,https://immovlan.be/en/detail/residence/for-sale/1367/ramillies/vbd50805,New,0,1,Walloon Brabant,house,ready_to_move_in
,,0,65.0,Namur,1,5000.0,240821.0,VBD40077,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd40077,New,0,1,Namur,apartment,ready_to_move_in
,,1,118.0,Hasselt,2,3500.0,407000.0,RBC02129,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/3500/hasselt/rbc02129,New,0,1,Limburg,apartment,ready_to_move_in
,,0,91.0,Ciney,2,5590.0,315655.0,VBB57969,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb57969,Normal,0,1,Namur,apartment,ready_to_move_in
1892,2.0,0,190,Sint-Gillis,3,1060.0,655000.0,vbd47087,Triplex,https://immovlan.be/en/detail/triplex/for-sale/1060/sint-gillis/vbd47087,Fully renovated,0,0,Brussels Capital Region,apartment,ready_to_move_in
2025,,0,105,Beringen,2,3580.0,299000.0,rbu42880,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3580/beringen/rbu42880,New,0,1,Limburg,apartment,ready_to_move_in
1968,3.0,0,75,Saint-Hubert,2,6870.0,30000.0,vbd35181,Residence,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd35181,To be renovated,0,1,Luxembourg,house,to_renovate
2026,3.0,1,179,Champion,3,5020.0,385000.0,vbd43986,Residence,https://immovlan.be/en/detail/residence/for-sale/5020/champion/vbd43986,Under construction,0,1,Namur,house,to_renovate
1978,,0,69,Tessenderlo,2,3980.0,229000.0,rbu61984,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3980/tessenderlo/rbu61984,Fully renovated,0,1,Limburg,apartment,ready_to_move_in
,,0,,Opwijk,,1745.0,390000.0,24323-6603287,,https://immovlan.be/en/projectdetail/24323-6603287,,0,,Flemish Brabant,,
,,0,,Braine-l'Alleud,,1420.0,491000.0,21575-7200039,,https://immovlan.be/en/projectdetail/21575-7200039,,0,,Walloon Brabant,,
,,0,,Namur,,5000.0,189000.0,1305341-7212698,,https://immovlan.be/en/projectdetail/1305341-7212698,,0,,Namur,,
,2.0,0,133.0,Turnhout,3,2300.0,399900.0,RBU66760,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2300/turnhout/rbu66760,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,102.0,Liege,2,4020.0,305000.0,VBB57414,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb57414,,0,1,Liège,apartment,
1962,2.0,0,217,Mechelen,4,2800.0,538000.0,rbu65653,Residence,https://immovlan.be/en/detail/residence/for-sale/2800/mechelen/rbu65653,,0,1,Antwerp,house,
,,0,89.0,Ciney,2,5590.0,325000.0,VBD40020,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd40020,,0,1,Namur,apartment,
,,0,117.0,Liege,2,4000.0,395000.0,VBB01678,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbb01678,New,0,1,Liège,apartment,ready_to_move_in
1981,4.0,1,285,Maasmechelen,4,3630.0,449000.0,rbu58969,Residence,https://immovlan.be/en/detail/residence/for-sale/3630/maasmechelen/rbu58969,,0,1,Limburg,house,
2025,3.0,1,100,Baillonville,2,5377.0,310000.0,vbd35155,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5377/baillonville/vbd35155,New,0,1,Namur,apartment,ready_to_move_in
,,0,103.0,Brugelette,2,7940.0,251000.0,VBA94302,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7940/brugelette/vba94302,New,0,1,Hainaut,apartment,ready_to_move_in
1934,4.0,1,190,Geest-Gérompont-Petit-Rosière,3,1367.0,379000.0,vbd49790,Residence,https://immovlan.be/en/detail/residence/for-sale/1367/geest-gerompont-petit-rosiere/vbd49790,To be renovated,0,1,Walloon Brabant,house,to_renovate
1979,2.0,0,260,Roeselare,3,8800.0,290000.0,rbu19525,Residence,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu19525,Excellent,0,0,West Flanders,house,ready_to_move_in
,,0,,Comblain-au-Pont,,4170.0,254000.0,21952-in00560155_om_8228,,https://immovlan.be/en/projectdetail/21952-in00560155_om_8228,,0,,Liège,,
1986,4.0,1,260,Herve,3,4650.0,550000.0,vbd41689,Villa,https://immovlan.be/en/detail/villa/for-sale/4650/herve/vbd41689,Excellent,0,1,Liège,exceptional,ready_to_move_in
,4.0,0,59.0,Namur,1,5000.0,246000.0,VBD19315,Studio,https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd19315,New,0,1,Namur,apartment,ready_to_move_in
1933,2.0,1,212,Brasschaat,4,2930.0,429000.0,rbu66172,Residence,https://immovlan.be/en/detail/residence/for-sale/2930/brasschaat/rbu66172,Excellent,0,1,Antwerp,house,ready_to_move_in
,2.0,0,65.0,Jemeppe,1,4101.0,190000.0,VBD36398,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd36398,New,0,1,Liège,apartment,ready_to_move_in
,,1,83.0,Sambreville,2,5060.0,269256.0,VBD40227,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd40227,,0,1,Namur,apartment,
,,0,60.0,Liege,1,4000.0,220000.0,VBD20018,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd20018,New,0,1,Liège,apartment,ready_to_move_in
,,1,88.0,Sambreville,2,5060.0,250000.0,VBD48510,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48510,New,0,1,Namur,apartment,ready_to_move_in
,2.0,0,95.0,Lier,2,2500.0,283022.0,RBT77696,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbt77696,New,0,1,Antwerp,apartment,ready_to_move_in
,2.0,1,140,Ittre,3,1460.0,195000.0,vbd47004,Residence,https://immovlan.be/en/detail/residence/for-sale/1460/ittre/vbd47004,To be renovated,0,1,Walloon Brabant,house,to_renovate
,,0,65,Rochefort,1,5580.0,99000.0,vbd48486,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5580/rochefort/vbd48486,Normal,0,0,Namur,apartment,ready_to_move_in
2025,2.0,0,103,Sleidinge,2,9940.0,385000.0,rbu64996,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/9940/sleidinge/rbu64996,New,0,1,East Flanders,apartment,ready_to_move_in
,3.0,1,164.0,Waremme,3,4300.0,318272.0,VBC03322,Residence,https://immovlan.be/en/detail/residence/for-sale/4300/waremme/vbc03322,New,0,1,Liège,house,ready_to_move_in
,2.0,0,121,Arlon,2,6700.0,225000.0,vbd42566,Residence,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd42566,To be renovated,0,0,Luxembourg,house,to_renovate
,2.0,0,107.0,Mons,3,7000.0,283000.0,VBD32593,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32593,New,0,1,Hainaut,apartment,ready_to_move_in
,,1,150.0,Koksijde,3,8670.0,739900.0,RBU15835,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu15835,,0,1,West Flanders,apartment,
1960,4.0,1,230,Kraainem,4,1950.0,1195000.0,vbd43451,Residence,https://immovlan.be/en/detail/residence/for-sale/1950/kraainem/vbd43451,Normal,0,1,Flemish Brabant,house,ready_to_move_in
,,0,1360,Aalst,18,9300.0,1575000.0,rbu58816,Residence,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu58816,Normal,0,0,East Flanders,house,ready_to_move_in
,2.0,1,230,Neder-Over-Heembeek,3,1120.0,685000.0,vbd47636,Residence,https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd47636,Excellent,0,1,Brussels Capital Region,house,ready_to_move_in
1952,4.0,1,181,Ciney,3,5590.0,349000.0,vbd18984,Residence,https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd18984,To renovate,0,1,Namur,house,to_renovate
